,title,company,description,onsite_remote,salary,location,criteria,posted_date,link,Seniority level,Employment type,Job function,Industries,indus_Technology,indus_Information,indus_Internet,indus_Information Services,indus_IT Services,indus_IT Consulting,indus_Hospitals,indus_Health Care,indus_Computer,indus_Network Security,indus_Internet Publishing,indus_Defense,indus_Space Manufacturing,indus_Transportation,indus_Logistics,indus_Supply Chain,indus_Storage,indus_Recreational Facilities,indus_Biotechnology Research,indus_Pharmaceutical Manufacturing,indus_Research Services,indus_Entertainment Providers,indus_Movies,indus_Videos,indus_Sound,indus_Medical Equipment Manufacturing,indus_Insurance,indus_Chemical Manufacturing,indus_Ground Passenger Transportation,indus_Software Development,indus_Staffing,indus_Recruiting,indus_Financial Services,indus_Libraries,indus_Computer Games,indus_Computer Hardware Manufacturing,indus_Business Consulting,indus_Services,indus_Advertising Services,indus_Non-profit Organizations,indus_Nanotechnology Research,indus_Data Infrastructure,indus_Analytics,indus_Manufacturing,indus_Food,indus_Beverage Services,indus_Beverage Manufacturing,indus_Higher Education,indus_Travel Arrangements,indus_Mental Health Care,indus_Strategic Management Services,indus_Hospitality,indus_Real Estate,indus_Oil,indus_Gas,indus_Industrial Machinery Manufacturing,indus_Civic,indus_Social Organizations,indus_Investment Banking,indus_Banking,indus_Investment Management,indus_Online Audio,indus_Video Media,indus_Capital Markets,indus_Retail,indus_Government Administration,indus_Government Relations Services,indus_Mining,indus_Renewable Energy Semiconductor Manufacturing,indus_Newspaper Publishing,indus_Human Resources Services,indus_Accounting,indus_Retail Luxury Goods,indus_Jewelry
975,Healthcare Data Scientist,Fractal,Nan,remote,$140.00-$150.00,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Health Care Provider'}, {'Industries': 'Business Consulting and Services'}]",2023-11-06,https://www.linkedin.com/jobs/view/healthcare-data-scientist-at-fractal-3757804193?refId=gEQRHMjcbBnBuCbzyk4ImA%3D%3D&trackingId=JBH8KMDBN5t%2FrwBwqWKx2g%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Health Care Provider,Business Consulting and Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Data Scientist,Experfy,Nan,remote,nan,"Philadelphia, PA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing'}, {'Industries': 'Technology, Information and Internet'}]",2023-06-01,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3646112719?refId=gEQRHMjcbBnBuCbzyk4ImA%3D%3D&trackingId=QDujjEgXXeBTkPE04W8o5A%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Marketing,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Research And Development Scientist,poppi,Nan,remote,"$60,000.00-$85,000.00",United States,"[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Research, Strategy/Planning, and Product Management'}, {'Industries': 'Manufacturing and Food and Beverage Services'}]",2023-10-25,https://www.linkedin.com/jobs/view/research-and-development-scientist-at-poppi-3729306254?refId=gEQRHMjcbBnBuCbzyk4ImA%3D%3D&trackingId=juYWAskzry5qF%2FfNFFWNAA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,Associate,Full-time,"Research, Strategy/Planning, and Product Management",Manufacturing and Food and Beverage Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Data Scientist,Zilliant,Nan,remote,nan,"Austin, TX","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-09-28,https://www.linkedin.com/jobs/view/data-scientist-at-zilliant-3738846984?refId=gEQRHMjcbBnBuCbzyk4ImA%3D%3D&trackingId=GSWwomIkS210Veh%2FO7dElg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,Software Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Data Scientist,Experfy,Nan,remote,nan,"New York, NY","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-06-15,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3659744521?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=WYbvc85AZgRECuVBez0BGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Data Scientist,Experfy,Nan,remote,nan,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-09-13,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3719411483?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=mHzApyTdHswpXl%2B5u%2FVWBQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,Data Scientist,Experfy,Nan,remote,nan,"Boston, MA","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Marketing'}, {'Industries': 'Technology, Information and Internet'}]",2023-11-06,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3761307332?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=9wXDvH2pV9rNGHgYTfpIWA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Contract,Marketing,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Data Scientist,Analytica,Nan,remote,nan,"Washington, DC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-06-23,https://www.linkedin.com/jobs/view/data-scientist-at-analytica-3664087381?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=6%2BwuFQZopLbg7C5m9UnlNg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,Data Scientist,Experfy,Nan,remote,nan,"Philadelphia, PA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing'}, {'Industries': 'Technology, Information and Internet'}]",2023-06-01,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3646112719?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=ZB%2BB5YMcU7Wj4A%2FRel8JIg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Marketing,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,Data Scientist,Zilliant,Nan,remote,nan,"Austin, TX","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Software Development'}]",2023-09-28,https://www.linkedin.com/jobs/view/data-scientist-at-zilliant-3738846984?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=iVPBVWq%2F%2FnoY3%2FlUaK2biA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,Software Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,AI/ML Data Scientist,Experfy,Nan,remote,nan,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing'}, {'Industries': 'Technology, Information and Internet'}]",2023-09-13,https://www.linkedin.com/jobs/view/ai-ml-data-scientist-at-experfy-3719409171?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=sT209QNhMblyYam7uRt1Ow%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Marketing,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Data scientist,Experfy,Nan,remote,nan,"Boston, MA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-07-08,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3683302706?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=gqrzs2w8rDWqctfpdoS2kA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,Data Scientist,Experfy,Nan,remote,nan,"Chicago, IL","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-07-01,https://www.linkedin.com/jobs/view/data-scientist-at-experfy-3676190134?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=7q5MFNRh6l1lcnlf7De9xg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,Machine Learning Engineer,Neural Magic,Nan,remote,nan,"Somerville, MA","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering'}, {'Industries': 'Technology, Information and Internet'}]",2023-10-05,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-neural-magic-3734619173?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=FPn6glP%2BihkPJqhX5sqbvQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,Associate,Full-time,Engineering,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Data Scientist- Remote,UX Hires,Nan,remote,nan,"New York, NY","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-11-07,https://www.linkedin.com/jobs/view/data-scientist-remote-at-ux-hires-3752872023?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=lEVAjh6EtaZTS%2B85Gl29hA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,Staffing and Recruiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Machine Learning Research Engineer,Neural Magic,Nan,remote,nan,"Somerville, MA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering'}, {'Industries': 'Technology, Information and Internet'}]",2023-10-05,https://www.linkedin.com/jobs/view/machine-learning-research-engineer-at-neural-magic-3734622042?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=spdWbN32kjwm15oi4rZ1hA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Engineering,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Data Scientist,WindESCo,Nan,remote,nan,"Burlington, MA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Internet Publishing'}]",2023-10-20,https://www.linkedin.com/jobs/view/data-scientist-at-windesco-3744554230?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=VOX4kd5nb0CesGZNq46cRQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Engineering and Information Technology,Internet Publishing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Junior Data Scientist,Fitness Matrix Inc,Nan,remote,nan,"Tampa, FL","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-11-21,https://www.linkedin.com/jobs/view/junior-data-scientist-at-fitness-matrix-inc-3771146729?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=H7PsY0iiqpFBd%2BfHVLgzNg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Information Technology,Software Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Jr Data Scientist,Crux,Nan,remote,nan,United States,"[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2023-10-02,https://www.linkedin.com/jobs/view/jr-data-scientist-at-crux-3740459492?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=zZyLRle%2BBn9fX3oCVHVTdA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,Not Applicable,Full-time,Engineering and Information Technology,"Transportation, Logistics, Supply Chain and Storage",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Clinical Research Data Scientist,KNS IT GROUP,Nan,remote,nan,United States,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Research, Analyst, and Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-11-08,https://www.linkedin.com/jobs/view/clinical-research-data-scientist-at-kns-it-group-3759509062?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=O8cqGg1IYlguTeSE5fTOqA%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Contract,"Research, Analyst, and Information Technology",IT Services and IT Consulting,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Data Scientist Engineer Entry Level,SkyRecruitment LLC,Nan,remote,nan,"Cullman, AL","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-11-21,https://www.linkedin.com/jobs/view/data-scientist-engineer-entry-level-at-skyrecruitment-llc-3770883778?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=p2oSNeumay%2FXljXsdiQmJQ%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Information Technology,Software Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Data Scientist - Public Sector,Clarifai,Nan,remote,nan,"Washington, DC","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-10-13,https://www.linkedin.com/jobs/view/data-scientist-public-sector-at-clarifai-3738243352?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=aY8eUlH0z2FWXE06GwogKg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Data Scientist,Idea Evolver,Nan,remote,nan,"Philadelphia, PA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Internet Publishing'}]",2023-08-07,https://www.linkedin.com/jobs/view/data-scientist-at-idea-evolver-3687989763?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=E3uFvdX4%2FXT3%2FXpvqwZOrw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Full-time,Engineering and Information Technology,Internet Publishing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Data Scientist (Remote),Stage 4 Solutions,Nan,remote,nan,United States,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Business Consulting and Services'}]",2023-11-07,https://www.linkedin.com/jobs/view/data-scientist-remote-at-stage-4-solutions-3758720731?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=mBXx4D2qzrBBGwBEfNf3xA%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Contract,Engineering and Information Technology,Business Consulting and Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,"Machine Learning Engineer, Predictive",Cordial,Nan,remote,nan,"San Diego, CA","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-11-17,https://www.linkedin.com/jobs/view/machine-learning-engineer-predictive-at-cordial-3767237081?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=ko5VJSt6g%2FFOxIyzd%2Bnn8g%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Data Scientist - NLP,Analytica,Nan,remote,nan,"Washington, DC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-08-11,https://www.linkedin.com/jobs/view/data-scientist-nlp-at-analytica-3705601570?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=8zS8nyPyXKrUdVmY7JpwzA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Remote Data Scientist/Analyst (Entry/Junior Level),SynergisticIT,Nan,remote,nan,"Baltimore, MD","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-09-15,https://www.linkedin.com/jobs/view/remote-data-scientist-analyst-entry-junior-level-at-synergisticit-3723362485?refId=9GVenZsh%2FNfv0IfHUDezSw%3D%3D&trackingId=Qnem04IuDQkoWte8ySx5wQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Contract,Information Technology,IT Services and IT Consulting,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,ML Backend Engineer (Python),Endure Technology Solutions,Nan,remote,nan,"Illinois, United States","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Business Consulting and Services'}]",2023-11-16,https://www.linkedin.com/jobs/view/ml-backend-engineer-python-at-endure-technology-solutions-3767117541?refId=tzRXlrWbxKroSj2eMU5p4g%3D%3D&trackingId=ZT3bBu86ynZv7T1zaeqngA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,Mid-Senior level,Contract,Information Technology,IT Services and IT Consulting and Business Consulting and Services,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,"Machine Learning Engineer, Predictive",Cordial,Nan,remote,nan,"San Diego, CA","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Technology, Information and Internet'}]",2023-11-17,https://www.linkedin.com/jobs/view/machine-learning-engineer-predictive-at-cordial-3767237081?refId=tzRXlrWbxKroSj2eMU5p4g%3D%3D&trackingId=Ki5gLBzw1OzfNlme3B%2FzEw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,"Data Scientist I, Risk Analytics",Oscar Health,Nan,remote,nan,United States,"[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering and Information Technology'}, {'Industries': 'Insurance'}]",2023-11-03,https://www.linkedin.com/jobs/view/data-scientist-i-risk-analytics-at-oscar-health-3757364315?refId=tzRXlrWbxKroSj2eMU5p4g%3D%3D&trackingId=GCI2GNDGCoy4NIRD3WWsDA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,Entry level,Full-time,Engineering and Information Technology,Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
